criminal_id,first_name,last_name,full_name,nickname,gender,age,dob,blood_group,nationality,religion,marital_status,phone_number,email,aadhaar_number,passport_number,address,area_name,city,state,pincode,latitude,longitude,gang_name,gang_role,education_level,occupation,criminal_category,risk_level,fingerprint_id,dna_profile_id,eye_color,hair_color,height_cm,weight_kg,body_marks,face_image_path,mugshot_image,last_known_location,last_seen_date,arrest_count,conviction_count,prison_history,bail_status,most_common_crime,crime_style,preferred_weapon,active_status,wanted_status,created_at
CRM-IND-05234,Krishna,Salve,Krishna Salve,Ghost,Male,36,1989-03-18,AB+,Indian,Sikh,Single,+918192679583,krishna.salve374@hotmail.com,972679125132,,"457, Ambedkar Complex, Gokhale Nagar, Pune - 411016",Gokhale Nagar,Pune,Maharashtra,411016,18.533446,73.839576,,,ITI,Security Guard,Organized Crime,Low,FP-05234,DNA-05234,Dark Brown,Bald,175.2,56.2,Tattoo on right forearm,mock_images/faces/CRM-IND-05234_mugshot.jpg,mock_images/faces/CRM-IND-05234_mugshot.jpg,Gokhale Nagar,2024-09-29,8,4,"Arthur Road Jail (1yr for Cybercrime, 2019-2020); Pune District Jail (5yr for Cybercrime, 2018-2023); Arthur Road Jail (1yr for Drug Offense, 2018-2019)",On Bail,Drug Offense,Works with accomplices. Uses stolen vehicles. Specializes in Drug Offense.,Iron Rod,0,0,2026-08-08 22:55:42
CRM-IND-05235,Wasim,Gaikwad,Wasim Gaikwad,Chain,Male,37,1988-07-10,A+,Indian,Muslim,Married,+919240707601,wasim.gaikwad972@rediffmail.com,685835827806,,"88, Ambedkar Lane, Bund Garden, Pune - 411001",Bund Garden,Pune,Maharashtra,411001,18.530077,73.880643,Snake Eyes,Lieutenant,Secondary School,Student,Non-violent,Low,FP-05235,DNA-05235,Dark Brown,Brown,172.8,47.7,,mock_images/faces/CRM-IND-05235_face_1.jpg,mock_images/faces/CRM-IND-05235_mugshot.jpg,Bund Garden,2025-08-30,9,7,"Yerawada Central Jail (4yr for Robbery, 2013-2017); Yerawada Central Jail (3yr for Murder, 2013-2016); Pune District Jail (2yr for Robbery, 2010-2012)",Released,Theft,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Chain,0,0,2026-08-08 22:55:42
CRM-IND-05236,Krishna,Verma,Krishna Verma,Dabang,Male,47,1978-09-05,O-,Indian,Sikh,Divorced,+917966007005,krishna.verma410@yahoo.com,360011991749,,"481, Patel Lane, Kondhwa Budruk, Pune - 411048",Kondhwa Budruk,Pune,Maharashtra,411048,18.464184,73.8802,,,ITI,Shop Owner,Non-violent,Medium,FP-05236,DNA-05236,Brown,Brown,174.1,86.1,,mock_images/faces/CRM-IND-05236_mugshot.jpg,mock_images/faces/CRM-IND-05236_mugshot.jpg,Kondhwa Budruk,2024-12-21,5,2,"Pune District Jail (5yr for Sexual Offense, 2022-2027); Pune District Jail (3yr for Fraud, 2017-2020)",Bail Denied,Murder,Tech-savvy offender. Uses digital tools. Known for Murder operations.,Chain,1,1,2026-08-08 22:55:42
CRM-IND-05237,Anjali,Khan,Anjali Khan,Eagle,Female,55,1970-10-24,O-,Indian,Hindu,Married,+916141486672,anjali.khan426@gmail.com,462655095287,,"303, Gandhi Galli, Chandan Nagar, Pune - 411014",Chandan Nagar,Pune,Maharashtra,411014,18.558637,73.934583,,,Diploma,Scrap Dealer,Violent,High,FP-05237,DNA-05237,Black,Brown,157.2,66.1,,mock_images/faces/CRM-IND-05237_mugshot.jpg,mock_images/faces/CRM-IND-05237_mugshot.jpg,Chandan Nagar,2025-04-10,5,2,"Nashik Road Central Jail (1yr for Extortion, 2014-2015); Arthur Road Jail (4yr for Extortion, 2019-2023)",On Bail,Extortion,Works with accomplices. Uses stolen vehicles. Specializes in Extortion.,Pistol,0,1,2026-08-08 22:55:42
CRM-IND-05238,Vishal,Das,Vishal Das,Wrestler,Male,27,1998-07-07,O+,Indian,Muslim,Single,+919279707760,vishal.das16@yahoo.com,306031442873,H8205846,"173, Laxmi Residency, Vadgaon Budruk, Pune - 411041",Vadgaon Budruk,Pune,Maharashtra,411041,18.48074,73.807178,,,Diploma,Scrap Dealer,Organized Crime,Critical,FP-05238,DNA-05238,Black,Black,173.3,66.1,,mock_images/faces/CRM-IND-05238_mugshot.jpg,mock_images/faces/CRM-IND-05238_mugshot.jpg,Vadgaon Budruk,2025-07-04,3,3,"Pune District Jail (5yr for Robbery, 2018-2023); Nashik Road Central Jail (2yr for Assault, 2020-2022); Arthur Road Jail (1yr for Kidnapping, 2017-2018)",On Bail,Extortion,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Machete,0,0,2026-08-08 22:55:42
CRM-IND-05239,Kishore,Bhosale,Kishore Bhosale,Gora,Male,41,1984-02-27,A+,Indian,Buddhist,Divorced,+917942746690,kishore.bhosale426@yahoo.com,249198822162,,"353, Ambedkar Galli, Mundhwa, Pune - 411036",Mundhwa,Pune,Maharashtra,411036,18.533285,73.919107,,,Secondary School,Truck Driver,Violent,Low,FP-05239,DNA-05239,Black,Dark Brown,158.9,74.9,Mole near right eye,mock_images/faces/CRM-IND-05239_mugshot.jpg,mock_images/faces/CRM-IND-05239_mugshot.jpg,Mundhwa,2025-12-15,2,1,"Nashik Road Central Jail (1yr for Sexual Offense, 2020-2021)",On Bail,Cybercrime,Opportunistic. Strikes during festivals and crowded events. Blends in.,None,0,0,2026-08-08 22:55:42
CRM-IND-05240,Madhuri,Pathan,Madhuri Pathan,,Female,53,1972-06-13,O-,Indian,Sikh,Married,+918363643002,madhuri.pathan319@rediffmail.com,903191931151,,"235, Laxmi Main Road, Bharati Vidyapeeth, Pune - 411046",Bharati Vidyapeeth,Pune,Maharashtra,411046,18.453921,73.852573,,,Graduate,IT Professional,Organized Crime,Low,FP-05240,DNA-05240,Black,Bald,161.4,77.6,,mock_images/faces/CRM-IND-05240_mugshot.jpg,mock_images/faces/CRM-IND-05240_mugshot.jpg,Bharati Vidyapeeth,2024-05-30,10,8,"Kolhapur Jail (4yr for Murder, 2022-2026); Taloja Central Jail (5yr for Murder, 2021-2026); Kolhapur Jail (5yr for Fraud, 2018-2023)",Released,Theft,Tech-savvy offender. Uses digital tools. Known for Theft operations.,Cricket Bat,0,0,2026-08-08 22:55:42
CRM-IND-05241,Vikram,Deshpande,Vikram Deshpande,Chhota,Male,51,1974-10-04,B+,Indian,Hindu,Single,+917664635950,vikram.deshpande522@outlook.com,524311099261,,"380, Chhatrapati Colony, FC Road, Pune - 411004",FC Road,Pune,Maharashtra,411004,18.526012,73.841778,,,ITI,Unemployed,Violent,Medium,FP-05241,DNA-05241,Black,Grey,174.0,96.8,Scar on forehead,mock_images/faces/CRM-IND-05241_mugshot.jpg,mock_images/faces/CRM-IND-05241_mugshot.jpg,FC Road,2024-01-03,6,0,No prior convictions,On Bail,Theft,Operates during nighttime. Uses Chain. Targets isolated locations.,Chain,0,0,2026-08-08 22:55:42
CRM-IND-05242,Suresh,Mulani,Suresh Mulani,,Male,18,2007-11-05,A-,Indian,Hindu,Widowed,+917553868657,suresh.mulani713@hotmail.com,322257925004,,"151, Ambedkar Chowk, JM Road, Pune - 411004",JM Road,Pune,Maharashtra,411004,18.525108,73.841223,,,No Formal Education,Mechanic,Non-violent,High,FP-05242,DNA-05242,Black,Bald,170.0,80.4,,mock_images/faces/CRM-IND-05242_mugshot.jpg,mock_images/faces/CRM-IND-05242_mugshot.jpg,JM Road,2025-01-06,3,0,No prior convictions,Released,Kidnapping,Opportunistic. Strikes during festivals and crowded events. Blends in.,Sword,1,0,2026-08-08 22:55:42
CRM-IND-05243,Umesh,Sharma,Umesh Sharma,Boxer,Male,39,1986-07-18,A+,Indian,Hindu,Married,+919565115902,umesh.sharma198@rediffmail.com,837291199545,,"215, Ganesh Colony, Bopodi, Pune - 411020",Bopodi,Pune,Maharashtra,411020,18.559219,73.828085,,,Higher Secondary,Scrap Dealer,Violent,Critical,FP-05243,DNA-05243,Dark Brown,Grey,142.0,67.0,,mock_images/faces/CRM-IND-05243_mugshot.jpg,mock_images/faces/CRM-IND-05243_mugshot.jpg,Bopodi,2025-10-30,3,2,"Pune District Jail (3yr for Sexual Offense, 2014-2017); Nashik Road Central Jail (4yr for Sexual Offense, 2011-2015)",On Bail,Robbery,Opportunistic. Strikes during festivals and crowded events. Blends in.,Sword,1,1,2026-08-08 22:55:42
CRM-IND-05244,Dev,Mane,Dev Mane,Sultan,Male,64,1961-12-19,A+,Indian,Buddhist,Single,+919745071205,dev.mane161@outlook.com,712392254542,,"153, Sai Residency, Maan, Pune - 411057",Maan,Pune,Maharashtra,411057,18.559586,73.744174,,,Secondary School,Daily Wage Worker,Organized Crime,Medium,FP-05244,DNA-05244,Brown,Black,188.3,59.2,Mole near right eye,mock_images/faces/CRM-IND-05244_mugshot.jpg,mock_images/faces/CRM-IND-05244_mugshot.jpg,Maan,2024-02-05,13,7,"Arthur Road Jail (4yr for Kidnapping, 2017-2021); Kolhapur Jail (3yr for Kidnapping, 2011-2014); Arthur Road Jail (2yr for Theft, 2010-2012)",Bail Denied,Robbery,Tech-savvy offender. Uses digital tools. Known for Robbery operations.,None,1,1,2026-08-08 22:55:42
CRM-IND-05245,Hemant,Bhosale,Hemant Bhosale,Scorpion,Male,31,1994-09-14,O+,Indian,Hindu,Divorced,+918803003247,hemant.bhosale721@hotmail.com,201462864245,,"123, Laxmi Apartments, Hadapsar, Pune - 411028",Hadapsar,Pune,Maharashtra,411028,18.506758,73.92917,,,Graduate,Shop Owner,Non-violent,Low,FP-05245,DNA-05245,Black,Bald,158.9,74.5,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-05245_mugshot.jpg,mock_images/faces/CRM-IND-05245_mugshot.jpg,Hadapsar,2025-06-24,11,10,"Pune District Jail (1yr for Drug Offense, 2014-2015); Arthur Road Jail (5yr for Robbery, 2020-2025); Nashik Road Central Jail (1yr for Drug Offense, 2021-2022)",Bail Denied,Extortion,Operates during nighttime. Uses None. Targets isolated locations.,None,1,0,2026-08-08 22:55:42
CRM-IND-05246,Om,Sawant,Om Sawant,Tiger,Male,23,2002-06-23,AB-,Indian,Hindu,Married,+918282780859,om.sawant209@outlook.com,558223228653,,"398, Ambedkar Chowk, Koregaon Park, Pune - 411001",Koregaon Park,Pune,Maharashtra,411001,18.540384,73.892886,,,Diploma,Unemployed,White Collar,Low,FP-05246,DNA-05246,Hazel,Dark Brown,165.3,62.3,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-05246_mugshot.jpg,mock_images/faces/CRM-IND-05246_mugshot.jpg,Koregaon Park,2024-10-13,7,3,"Yerawada Central Jail (1yr for Assault, 2020-2021); Kolhapur Jail (3yr for Drug Offense, 2010-2013); Taloja Central Jail (4yr for Drug Offense, 2012-2016)",Released,Kidnapping,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Chain,0,0,2026-08-08 22:55:42
CRM-IND-05247,Sarita,Shinde,Sarita Shinde,Dabang,Female,57,1968-05-17,O-,Indian,Jain,Married,+917141902828,sarita.shinde71@hotmail.com,679050501676,R7427745,"40, Krishna Nagar, Shivajinagar, Pune - 411005",Shivajinagar,Pune,Maharashtra,411005,18.526066,73.851857,,,Graduate,Unemployed,Habitual Offender,Critical,FP-05247,DNA-05247,Dark Brown,Bald,164.9,71.7,Burn mark on left hand,mock_images/faces/CRM-IND-05247_face_1.jpg,mock_images/faces/CRM-IND-05247_mugshot.jpg,Shivajinagar,2024-08-01,9,7,"Yerawada Central Jail (3yr for Theft, 2010-2013); Pune District Jail (4yr for Fraud, 2014-2018); Yerawada Central Jail (5yr for Assault, 2011-2016)",On Bail,Kidnapping,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Iron Rod,0,0,2026-08-08 22:55:42
CRM-IND-05248,Kishore,Sharma,Kishore Sharma,Dabang,Male,31,1994-05-25,AB-,Indian,Hindu,Married,+917305705361,kishore.sharma642@gmail.com,254078115466,,"163, Ganesh Galli, Bhosari, Pune - 411039",Bhosari,Pune,Maharashtra,411039,18.636872,73.832756,,,Higher Secondary,Shop Owner,Organized Crime,Medium,FP-05248,DNA-05248,Brown,Bald,159.0,63.8,Tattoo on right forearm,mock_images/faces/CRM-IND-05248_mugshot.jpg,mock_images/faces/CRM-IND-05248_mugshot.jpg,Bhosari,2024-10-31,13,13,"Arthur Road Jail (5yr for Cybercrime, 2014-2019); Nashik Road Central Jail (2yr for Extortion, 2016-2018); Yerawada Central Jail (3yr for Theft, 2018-2021)",Bail Denied,Kidnapping,Works with accomplices. Uses stolen vehicles. Specializes in Kidnapping.,None,1,0,2026-08-08 22:55:42
CRM-IND-05249,Shweta,Singh,Shweta Singh,,Female,39,1986-03-19,AB+,Indian,Buddhist,Single,+916205260773,shweta.singh903@rediffmail.com,266936575700,,"163, Patel Apartments, University Road, Pune - 411007",University Road,Pune,Maharashtra,411007,18.528362,73.821231,,,No Formal Education,Unemployed,White Collar,Critical,FP-05249,DNA-05249,Hazel,Dark Brown,182.9,79.3,Tattoo on chest,mock_images/faces/CRM-IND-05249_mugshot.jpg,mock_images/faces/CRM-IND-05249_mugshot.jpg,University Road,2024-12-15,2,2,"Nashik Road Central Jail (1yr for Kidnapping, 2017-2018); Arthur Road Jail (4yr for Robbery, 2014-2018)",On Bail,Kidnapping,Opportunistic. Strikes during festivals and crowded events. Blends in.,Cricket Bat,1,0,2026-08-08 22:55:42
CRM-IND-05250,Aparna,Suryawanshi,Aparna Suryawanshi,,Female,21,2004-04-26,AB-,Indian,Buddhist,Married,+917239322489,aparna.suryawanshi159@outlook.com,273073877258,,"286, Tilak Lane, Wanowrie, Pune - 411040",Wanowrie,Pune,Maharashtra,411040,18.488205,73.889082,Wagh Mandali,Driver,No Formal Education,Student,White Collar,Medium,FP-05250,DNA-05250,Dark Brown,Brown,172.7,61.4,,mock_images/faces/CRM-IND-05250_mugshot.jpg,mock_images/faces/CRM-IND-05250_mugshot.jpg,Wanowrie,2025-01-18,1,0,No prior convictions,Bail Denied,Theft,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Cricket Bat,1,0,2026-08-08 22:55:42
CRM-IND-05251,Girish,Gupta,Girish Gupta,Devil,Male,47,1978-01-24,AB-,Indian,Sikh,Widowed,+916363709714,girish.gupta919@outlook.com,561996102075,,"304, Sai Residency, Bavdhan, Pune - 411021",Bavdhan,Pune,Maharashtra,411021,18.512338,73.779091,Iron Fist,Member,Post Graduate,Security Guard,Habitual Offender,Low,FP-05251,DNA-05251,Brown,Brown,160.5,85.6,Scar on left cheek,mock_images/faces/CRM-IND-05251_mugshot.jpg,mock_images/faces/CRM-IND-05251_mugshot.jpg,Bavdhan,2024-05-21,10,6,"Nashik Road Central Jail (1yr for Sexual Offense, 2015-2016); Yerawada Central Jail (5yr for Robbery, 2022-2027); Pune District Jail (3yr for Fraud, 2020-2023)",Not Applicable,Assault,Works with accomplices. Uses stolen vehicles. Specializes in Assault.,None,0,1,2026-08-08 22:55:42
CRM-IND-05252,Karan,Yadav,Karan Yadav,Devil,Male,19,2006-05-17,AB-,Indian,Muslim,Single,+916737449360,karan.yadav973@gmail.com,610947068831,,"63, Tilak Society, University Road, Pune - 411007",University Road,Pune,Maharashtra,411007,18.531233,73.829437,,,Higher Secondary,Painter,Organized Crime,Medium,FP-05252,DNA-05252,Dark Brown,Grey,175.0,72.1,,mock_images/faces/CRM-IND-05252_face_1.jpg,mock_images/faces/CRM-IND-05252_mugshot.jpg,University Road,2024-09-17,15,5,"Yerawada Central Jail (2yr for Assault, 2017-2019); Nashik Road Central Jail (3yr for Robbery, 2016-2019); Kolhapur Jail (5yr for Fraud, 2022-2027)",Bail Denied,Cybercrime,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Chain,1,1,2026-08-08 22:55:42
CRM-IND-05253,Wasim,Suryawanshi,Wasim Suryawanshi,Shadow,Male,34,1991-01-06,B-,Indian,Jain,Married,+916906887419,wasim.suryawanshi540@yahoo.com,731272007363,,"499, Krishna Society, Kondhwa, Pune - 411048",Kondhwa,Pune,Maharashtra,411048,18.460671,73.885124,,,Primary School,Farmer,White Collar,Critical,FP-05253,DNA-05253,Hazel,Dark Brown,172.0,62.5,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-05253_face_1.jpg,mock_images/faces/CRM-IND-05253_mugshot.jpg,Kondhwa,2025-09-27,8,4,"Yerawada Central Jail (1yr for Extortion, 2011-2012); Pune District Jail (5yr for Murder, 2021-2026); Taloja Central Jail (5yr for Cybercrime, 2010-2015)",Bail Denied,Assault,Operates during nighttime. Uses Iron Rod. Targets isolated locations.,Iron Rod,1,0,2026-08-08 22:55:42
CRM-IND-05254,Mayank,Deshpande,Mayank Deshpande,Eagle,Male,52,1973-09-09,A-,Indian,Hindu,Married,+918514093982,mayank.deshpande10@outlook.com,526710527259,,"29, Patel Society, Bavdhan, Pune - 411021",Bavdhan,Pune,Maharashtra,411021,18.512647,73.784974,,,Higher Secondary,Shop Owner,Organized Crime,Critical,FP-05254,DNA-05254,Black,Grey,170.5,80.0,Scar on left cheek,mock_images/faces/CRM-IND-05254_mugshot.jpg,mock_images/faces/CRM-IND-05254_mugshot.jpg,Bavdhan,2024-08-27,13,5,"Taloja Central Jail (4yr for Sexual Offense, 2019-2023); Pune District Jail (1yr for Sexual Offense, 2014-2015); Yerawada Central Jail (5yr for Assault, 2013-2018)",Released,Murder,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Pistol,1,0,2026-08-08 22:55:42
CRM-IND-05255,Ashish,Kulkarni,Ashish Kulkarni,Bhai,Male,18,2007-09-22,O+,Indian,Buddhist,Single,+919312940236,ashish.kulkarni346@rediffmail.com,945293539625,,"170, Krishna Lane, Bund Garden, Pune - 411001",Bund Garden,Pune,Maharashtra,411001,18.530809,73.876192,Dhole Patti Gang,Weapons Handler,Post Graduate,Cook,White Collar,Low,FP-05255,DNA-05255,Black,Dark Brown,166.8,91.1,Scar on forehead,mock_images/faces/CRM-IND-05255_mugshot.jpg,mock_images/faces/CRM-IND-05255_mugshot.jpg,Bund Garden,2025-01-16,1,0,No prior convictions,Bail Denied,Theft,Tech-savvy offender. Uses digital tools. Known for Theft operations.,Sword,1,0,2026-08-08 22:55:42
CRM-IND-05256,Sachin,Syed,Sachin Syed,,Male,30,1995-04-24,AB-,Indian,Hindu,Widowed,+916552279864,sachin.syed678@hotmail.com,896733442968,,"301, Gandhi Complex, East Street, Pune - 411001",East Street,Pune,Maharashtra,411001,18.520172,73.880128,,,Post Graduate,Scrap Dealer,Organized Crime,Critical,FP-05256,DNA-05256,Hazel,Grey,188.6,66.2,Bullet wound scar on leg,mock_images/faces/CRM-IND-05256_mugshot.jpg,mock_images/faces/CRM-IND-05256_mugshot.jpg,East Street,2024-11-23,1,0,No prior convictions,Not Applicable,Kidnapping,Tech-savvy offender. Uses digital tools. Known for Kidnapping operations.,Sword,1,0,2026-08-08 22:55:42
CRM-IND-05257,Vivaan,Deshmukh,Vivaan Deshmukh,Motu,Male,19,2006-04-03,AB-,Indian,Muslim,Married,+917935831308,vivaan.deshmukh701@hotmail.com,660257518105,N4081700,"439, Nehru Residency, Nanded, Pune - 411041",Nanded,Pune,Maharashtra,411041,18.450932,73.836477,,,Secondary School,Student,Non-violent,Medium,FP-05257,DNA-05257,Black,Bald,173.2,78.9,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-05257_mugshot.jpg,mock_images/faces/CRM-IND-05257_mugshot.jpg,Nanded,2024-11-18,1,0,No prior convictions,On Bail,Cybercrime,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Axe,1,0,2026-08-08 22:55:42
CRM-IND-05258,Ramesh,Iyer,Ramesh Iyer,Angry,Male,57,1968-09-05,A+,Indian,Jain,Divorced,+917161998629,ramesh.iyer4@gmail.com,539550663947,,"52, Shivaji Main Road, Wagholi, Pune - 412207",Wagholi,Pune,Maharashtra,412207,18.573889,73.967964,,,Primary School,Cook,Non-violent,Medium,FP-05258,DNA-05258,Brown,Brown,173.0,69.4,Knife scar on abdomen,mock_images/faces/CRM-IND-05258_mugshot.jpg,mock_images/faces/CRM-IND-05258_mugshot.jpg,Wagholi,2025-05-05,3,0,No prior convictions,On Bail,Robbery,Tech-savvy offender. Uses digital tools. Known for Robbery operations.,Chain,1,1,2026-08-08 22:55:42
CRM-IND-05259,Vihaan,Sharma,Vihaan Sharma,Shadow,Male,50,1975-08-14,A+,Indian,Muslim,Widowed,+919646574378,vihaan.sharma810@yahoo.com,667673649827,B4177421,"391, Laxmi Main Road, Bhosari, Pune - 411039",Bhosari,Pune,Maharashtra,411039,18.631592,73.830887,,,Graduate,Factory Worker,Organized Crime,Low,FP-05259,DNA-05259,Dark Brown,Grey,183.4,81.7,,mock_images/faces/CRM-IND-05259_mugshot.jpg,mock_images/faces/CRM-IND-05259_mugshot.jpg,Bhosari,2024-01-28,1,1,"Arthur Road Jail (4yr for Robbery, 2020-2024)",Released,Kidnapping,Operates during nighttime. Uses None. Targets isolated locations.,None,1,0,2026-08-08 22:55:42
CRM-IND-05260,Seema,Deshpande,Seema Deshpande,,Female,33,1992-10-18,B+,Indian,Christian,Married,+917605790251,seema.deshpande25@yahoo.com,321664984587,Z3821128,"295, Phule Nagar, Talegaon, Pune - 410507",Talegaon,Pune,Maharashtra,410507,18.726365,73.677856,,,Higher Secondary,Business,Non-violent,High,FP-05260,DNA-05260,Brown,Bald,162.9,84.8,Tattoo on neck,mock_images/faces/CRM-IND-05260_mugshot.jpg,mock_images/faces/CRM-IND-05260_mugshot.jpg,Talegaon,2025-04-30,8,4,"Pune District Jail (1yr for Theft, 2013-2014); Pune District Jail (3yr for Fraud, 2017-2020); Arthur Road Jail (2yr for Fraud, 2016-2018)",Not Applicable,Theft,Opportunistic. Strikes during festivals and crowded events. Blends in.,Axe,0,0,2026-08-08 22:55:42
CRM-IND-05261,Nisha,Shaikh,Nisha Shaikh,Eagle,Female,22,2003-11-16,AB+,Indian,Muslim,Married,+917824738470,nisha.shaikh714@hotmail.com,459528557946,Y8096153,"455, Laxmi Colony, Aundh, Pune - 411007",Aundh,Pune,Maharashtra,411007,18.555219,73.802073,,,Secondary School,Daily Wage Worker,Organized Crime,Critical,FP-05261,DNA-05261,Hazel,Brown,169.1,81.8,Birthmark on back,mock_images/faces/CRM-IND-05261_mugshot.jpg,mock_images/faces/CRM-IND-05261_mugshot.jpg,Aundh,2025-04-06,12,5,"Yerawada Central Jail (2yr for Assault, 2010-2012); Arthur Road Jail (5yr for Assault, 2014-2019); Taloja Central Jail (4yr for Kidnapping, 2022-2026)",Not Applicable,Drug Offense,Works with accomplices. Uses stolen vehicles. Specializes in Drug Offense.,None,1,0,2026-08-08 22:55:42
CRM-IND-05262,Dhruv,Pathan,Dhruv Pathan,,Male,59,1966-10-20,O-,Indian,Buddhist,Married,+919588455036,dhruv.pathan13@yahoo.com,782124376498,,"406, Ambedkar Colony, Warje, Pune - 411058",Warje,Pune,Maharashtra,411058,18.486432,73.801855,Cobra Unit,Leader,Higher Secondary,Truck Driver,White Collar,Low,FP-05262,DNA-05262,Dark Brown,Black,174.5,85.7,,mock_images/faces/CRM-IND-05262_face_1.jpg,mock_images/faces/CRM-IND-05262_mugshot.jpg,Warje,2024-01-15,15,12,"Nashik Road Central Jail (1yr for Robbery, 2017-2018); Arthur Road Jail (3yr for Drug Offense, 2013-2016); Yerawada Central Jail (4yr for Cybercrime, 2021-2025)",Not Applicable,Drug Offense,Tech-savvy offender. Uses digital tools. Known for Drug Offense operations.,None,1,0,2026-08-08 22:55:42
CRM-IND-05263,Raj,Yadav,Raj Yadav,Langda,Male,26,1999-06-17,A+,Indian,Hindu,Married,+917832148200,raj.yadav141@yahoo.com,903149596332,,"235, Krishna Main Road, Market Yard, Pune - 411037",Market Yard,Pune,Maharashtra,411037,18.495951,73.870427,,,Higher Secondary,Cook,Non-violent,Medium,FP-05263,DNA-05263,Dark Brown,Grey,183.8,46.4,,mock_images/faces/CRM-IND-05263_face_1.jpg,mock_images/faces/CRM-IND-05263_mugshot.jpg,Market Yard,2024-01-13,12,7,"Nashik Road Central Jail (1yr for Murder, 2011-2012); Taloja Central Jail (1yr for Cybercrime, 2019-2020); Arthur Road Jail (3yr for Kidnapping, 2019-2022)",Released,Fraud,Opportunistic. Strikes during festivals and crowded events. Blends in.,Cricket Bat,1,0,2026-08-08 22:55:42
CRM-IND-05264,Sachin,Das,Sachin Das,Bhai,Male,33,1992-10-11,B+,Indian,Jain,Widowed,+917257604702,sachin.das29@gmail.com,333457765214,D6107263,"43, Ambedkar Colony, Pisoli, Pune - 411060",Pisoli,Pune,Maharashtra,411060,18.442727,73.913007,Fire Eagles,Driver,Diploma,IT Professional,White Collar,Medium,FP-05264,DNA-05264,Brown,Black,166.1,71.3,Burn mark on left hand,mock_images/faces/CRM-IND-05264_mugshot.jpg,mock_images/faces/CRM-IND-05264_mugshot.jpg,Pisoli,2024-02-07,14,13,"Yerawada Central Jail (2yr for Robbery, 2020-2022); Taloja Central Jail (2yr for Robbery, 2012-2014); Taloja Central Jail (2yr for Assault, 2011-2013)",Not Applicable,Robbery,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,1,0,2026-08-08 22:55:42
CRM-IND-05265,Rashmi,Kadam,Rashmi Kadam,,Female,61,1964-05-21,AB+,Indian,Christian,Married,+919928027857,rashmi.kadam555@outlook.com,517767444535,,"400, Patel Nagar, FC Road, Pune - 411004",FC Road,Pune,Maharashtra,411004,18.530955,73.844186,Vishrantwadi Boys,Member,Graduate,Business,Non-violent,Medium,FP-05265,DNA-05265,Dark Brown,Bald,175.0,30.1,Tattoo on chest,mock_images/faces/CRM-IND-05265_mugshot.jpg,mock_images/faces/CRM-IND-05265_mugshot.jpg,FC Road,2024-05-19,8,3,"Taloja Central Jail (3yr for Sexual Offense, 2011-2014); Nashik Road Central Jail (4yr for Sexual Offense, 2016-2020); Taloja Central Jail (2yr for Extortion, 2011-2013)",Released,Murder,Opportunistic. Strikes during festivals and crowded events. Blends in.,Knife,1,1,2026-08-08 22:55:42
CRM-IND-05266,Paresh,Shah,Paresh Shah,Eagle,Male,60,1965-05-07,O-,Indian,Muslim,Married,+918449980895,paresh.shah848@outlook.com,508538409458,Y3588529,"467, Ganesh Nagar, Magarpatta, Pune - 411028",Magarpatta,Pune,Maharashtra,411028,18.515672,73.925635,,,No Formal Education,Truck Driver,Organized Crime,Low,FP-05266,DNA-05266,Hazel,Dark Brown,180.4,73.3,Birthmark on back,mock_images/faces/CRM-IND-05266_mugshot.jpg,mock_images/faces/CRM-IND-05266_mugshot.jpg,Magarpatta,2024-06-16,10,3,"Kolhapur Jail (1yr for Extortion, 2015-2016); Yerawada Central Jail (2yr for Cybercrime, 2019-2021); Pune District Jail (4yr for Fraud, 2011-2015)",Bail Denied,Fraud,Works with accomplices. Uses stolen vehicles. Specializes in Fraud.,Axe,1,0,2026-08-08 22:55:42
CRM-IND-05267,Sachin,Kale,Sachin Kale,Don,Male,30,1995-02-11,O-,Indian,Muslim,Married,+918856133075,sachin.kale818@yahoo.com,632320333537,,"327, Tilak Nagar, Bund Garden, Pune - 411001",Bund Garden,Pune,Maharashtra,411001,18.534737,73.881222,,,Primary School,Electrician,Violent,Low,FP-05267,DNA-05267,Brown,Dark Brown,170.7,63.3,,mock_images/faces/CRM-IND-05267_mugshot.jpg,mock_images/faces/CRM-IND-05267_mugshot.jpg,Bund Garden,2025-07-29,13,8,"Pune District Jail (5yr for Fraud, 2022-2027); Taloja Central Jail (4yr for Assault, 2019-2023); Arthur Road Jail (4yr for Extortion, 2014-2018)",On Bail,Murder,Tech-savvy offender. Uses digital tools. Known for Murder operations.,Sword,1,0,2026-08-08 22:55:42
